chunk,chunk[0]@67,67,1723823655848667491,7615761
chunk,chunk[0]@68,68,1723823655891370797,42703306
chunk,chunk[0]@69,69,1723823655984133892,92763095
chunk,chunk[0]@70,70,1723823656040729257,56595365
chunk,chunk[0]@71,71,1723823656048615592,7886335
chunk,chunk[0]@72,72,1723823656057580093,8964501
chunk,chunk[0]@73,73,1723823656090647223,33067130
chunk,chunk[0]@74,74,1723823656185503705,94856482
chunk,chunk[0]@75,75,1723823656216954777,31451072
chunk,chunk[0]@76,76,1723823656252313849,35359072
chunk,chunk[0]@77,77,1723823656263085754,10771905
chunk,chunk[0]@78,78,1723823656266244938,3159184
chunk,chunk[0]@79,79,1723823656402714216,136469278
chunk,chunk[1]@0,0,1723823656411314997,8600781
chunk,chunk[0]@80,80,1723823656417868756,6553759
chunk,chunk[0]@81,81,1723823656454431894,36563138
chunk,chunk[0]@82,82,1723823656459302807,4870913
chunk,chunk[0]@83,83,1723823656489850939,30548132
chunk,chunk[0]@84,84,1723823656604522853,114671914
chunk,chunk[1]@1,1,1723823656611847543,7324690
chunk,chunk[0]@85,85,1723823656653287971,41440428
chunk,chunk[0]@86,86,1723823656659003359,5715388
chunk,chunk[0]@87,87,1723823656660129575,1126216
chunk,chunk[0]@88,88,1723823656688795582,28666007
chunk,chunk[0]@89,89,1723823656804773807,115978225
chunk,chunk[0]@90,90,1723823656819003909,14230102
chunk,chunk[0]@91,91,1723823656853321506,34317597
chunk,chunk[1]@2,2,1723823656853763787,442281
chunk,chunk[0]@92,92,1723823656859634206,5870419
chunk,chunk[0]@93,93,1723823656929769473,70135267
chunk,chunk[0]@94,94,1723823657004177239,74407766
chunk,chunk[0]@95,95,1723823657017419888,13242649
chunk,chunk[0]@96,96,1723823657051886594,34466706
chunk,chunk[1]@3,3,1723823657054500310,2613716
chunk,chunk[0]@97,97,1723823657060577885,6077575
chunk,chunk[0]@98,98,1723823657089622431,29044546
chunk,chunk[0]@99,99,1723823657243745067,154122636
chunk,chunk[0]@100,100,1723823657254492544,10747477
chunk,chunk[0]@101,101,1723823657267185670,12693126
chunk,chunk[0]@102,102,1723823657268237452,1051782
chunk,chunk[0]@103,103,1723823657291476212,23238760
chunk,chunk[1]@4,4,1723823657293508575,2032363
chunk,chunk[0]@104,104,1723823657402727578,109219003
chunk,chunk[0]@105,105,1723823657416883386,14155808
chunk,chunk[0]@106,106,1723823657453639340,36755954
chunk,chunk[0]@107,107,1723823657460419285,6779945
chunk,chunk[1]@5,5,1723823657467155504,6736219
chunk,chunk[0]@108,108,1723823657490752170,23596666
chunk,chunk[1]@6,6,1723823657494758217,4006047
chunk,chunk[0]@109,109,1723823657616551229,121793012
chunk,chunk[0]@110,110,1723823657642891561,26340332
chunk,chunk[0]@111,111,1723823657654273684,11382123
chunk,chunk[0]@112,112,1723823657661149633,6875949
chunk,chunk[1]@7,7,1723823657666560631,5410998
chunk,chunk[0]@113,113,1723823657689545340,22984709
chunk,chunk[1]@8,8,1723823657693505041,3959701
chunk,chunk[0]@114,114,1723823657803821332,110316291
chunk,chunk[0]@115,115,1723823657817791216,13969884
chunk,chunk[0]@116,116,1723823657852409341,34618125
chunk,chunk[0]@117,117,1723823657860311419,7902078
chunk,chunk[1]@9,9,1723823657867042250,6730831
chunk,chunk[0]@118,118,1723823657893062134,26019884
chunk,chunk[1]@10,10,1723823657894029895,967761
chunk,chunk[0]@119,119,1723823657976063013,82033118
chunk,chunk[0]@120,120,1723823658043740986,67677973
chunk,chunk[0]@121,121,1723823658054067348,10326362
chunk,chunk[0]@122,122,1723823658060978215,6910867
chunk,chunk[1]@11,11,1723823658067478434,6500219
chunk,chunk[0]@123,123,1723823658089027462,21549028
chunk,chunk[1]@12,12,1723823658092180233,3152771
chunk,chunk[0]@124,124,1723823658216623144,124442911
chunk,chunk[0]@125,125,1723823658245939060,29315916
chunk,chunk[0]@126,126,1723823658259826158,13887098
chunk,chunk[1]@13,13,1723823658271650648,11824490
chunk,chunk[0]@127,127,1723823658273293043,1642395
chunk,chunk[0]@128,128,1723823658278724165,5431122
chunk,chunk[1]@14,14,1723823658280237140,1512975
chunk,chunk[1]@15,15,1723823658311511341,31274201
chunk,chunk[0]@129,129,1723823658404229158,92717817
chunk,chunk[0]@130,130,1723823658426662248,22433090
chunk,chunk[0]@131,131,1723823658445004818,18342570
chunk,chunk[1]@16,16,1723823658453458043,8453225
chunk,chunk[0]@132,132,1723823658462015983,8557940
chunk,chunk[1]@17,17,1723823658480233190,18217207
chunk,chunk[0]@133,133,1723823658497926641,17693451
chunk,chunk[1]@18,18,1723823658523679128,25752487
chunk,chunk[0]@134,134,1723823658585847510,62168382
chunk,chunk[0]@135,135,1723823658604109514,18262004
chunk,chunk[1]@19,19,1723823658611146091,7036577
chunk,chunk[1]@20,20,1723823658639717667,28571576
chunk,chunk[0]@136,136,1723823658642789423,3071756
chunk,chunk[0]@137,137,1723823658660950787,18161364
chunk,chunk[1]@21,21,1723823658685510974,24560187
chunk,chunk[0]@138,138,1723823658700991693,15480719
chunk,chunk[1]@22,22,1723823658805503244,104511551
chunk,chunk[0]@139,139,1723823658825193952,19690708
chunk,chunk[0]@140,140,1723823658840008903,14814951
chunk,chunk[0]@141,141,1723823658843071633,3062730
chunk,chunk[1]@23,23,1723823658853360876,10289243
chunk,chunk[0]@142,142,1723823658857447605,4086729
chunk,chunk[0]@143,143,1723823658864049517,6601912
chunk,chunk[1]@24,24,1723823658882201075,18151558
chunk,chunk[1]@25,25,1723823659003227586,121026511
chunk,chunk[0]@144,144,1723823659025814202,22586616
chunk,chunk[0]@145,145,1723823659045122265,19308063
chunk,chunk[0]@146,146,1723823659045199105,76840
chunk,chunk[1]@26,26,1723823659051659353,6460248
chunk,chunk[0]@147,147,1723823659061296904,9637551
chunk,chunk[1]@27,27,1723823659081103395,19806491
chunk,chunk[0]@148,148,1723823659138280887,57177492
chunk,chunk[0]@149,149,1723823659228835513,90554626
chunk,chunk[0]@150,150,1723823659241539749,12704236
chunk,chunk[1]@28,28,1723823659244322426,2782677
chunk,chunk[0]@151,151,1723823659245786176,1463750
chunk,chunk[1]@29,29,1723823659251286694,5500518
chunk,chunk[0]@152,152,1723823659262095323,10808629
chunk,chunk[1]@30,30,1723823659279270155,17174832
chunk,chunk[0]@153,153,1723823659298161064,18890909
chunk,chunk[1]@31,31,1723823659334421361,36260297
chunk,chunk[0]@154,154,1723823659405058403,70637042
chunk,chunk[0]@155,155,1723823659425361878,20303475
chunk,chunk[1]@32,32,1723823659440507247,15145369
chunk,chunk[0]@156,156,1723823659441993086,1485839
chunk,chunk[1]@33,33,1723823659443152741,1159655
chunk,chunk[1]@34,34,1723823659452902505,9749764
chunk,chunk[0]@157,157,1723823659497929495,45026990
chunk,chunk[0]@158,158,1723823659501463094,3533599
chunk,chunk[1]@35,35,1723823659531323970,29860876
chunk,chunk[0]@159,159,1723823659626824033,95500063
chunk,chunk[0]@160,160,1723823659641197728,14373695
chunk,chunk[1]@36,36,1723823659642293823,1096095
chunk,chunk[1]@37,37,1723823659654661869,12368046
chunk,chunk[0]@161,161,1723823659662362845,7700976
chunk,chunk[1]@38,38,1723823659680496441,18133596
chunk,chunk[0]@162,162,1723823659683435192,2938751
chunk,chunk[0]@163,163,1723823659698048576,14613384
chunk,chunk[1]@39,39,1723823659731658740,33610164
chunk,chunk[0]@164,164,1723823659826366728,94707988
chunk,chunk[0]@165,165,1723823659844164223,17797495
chunk,chunk[1]@40,40,1723823659845327369,1163146
chunk,chunk[0]@166,166,1723823659847147625,1820256
chunk,chunk[1]@41,41,1723823659853977779,6830154
chunk,chunk[1]@42,42,1723823659878375085,24397306
chunk,chunk[0]@167,167,1723823659901894297,23519212
chunk,chunk[1]@43,43,1723823659931319939,29425642
chunk,chunk[0]@168,168,1723823659939132162,7812223
chunk,chunk[1]@44,44,1723823659971919495,32787333
chunk,chunk[0]@169,169,1723823659986082758,14163263
chunk,chunk[1]@45,45,1723823660042543448,56460690
chunk,chunk[0]@170,170,1723823660043612377,1068929
chunk,chunk[0]@171,171,1723823660046058971,2446594
chunk,chunk[0]@172,172,1723823660061737527,15678556
chunk,chunk[1]@46,46,1723823660079547010,17809483
chunk,chunk[0]@173,173,1723823660138550096,59003086
chunk,chunk[1]@47,47,1723823660171023412,32473316
chunk,chunk[0]@174,174,1723823660187247333,16223921
chunk,chunk[1]@48,48,1723823660242002679,54755346
chunk,chunk[0]@175,175,1723823660244137714,2135035
chunk,chunk[0]@176,176,1723823660246270516,2132802
chunk,chunk[1]@49,49,1723823660261024664,14754148
chunk,chunk[0]@177,177,1723823660266358182,5333518
chunk,chunk[1]@50,50,1723823660317649831,51291649
chunk,chunk[1]@51,51,1723823660342410761,24760930
chunk,chunk[0]@178,178,1723823660345278712,2867951
chunk,chunk[1]@52,52,1723823660355046947,9768235
chunk,chunk[1]@53,53,1723823660412039831,56992884
chunk,chunk[1]@54,54,1723823660440853559,28813728
chunk,chunk[0]@179,179,1723823660452194500,11340941
chunk,chunk[1]@55,55,1723823660453449936,1255436
chunk,chunk[0]@180,180,1723823660457842182,4392246
chunk,chunk[0]@181,181,1723823660462213438,4371256
chunk,chunk[0]@182,182,1723823660469324962,7111524
chunk,chunk[1]@56,56,1723823660508929132,39604170
chunk,chunk[1]@57,57,1723823660532730563,23801431
chunk,chunk[0]@183,183,1723823660549788057,17057494
chunk,chunk[1]@58,58,1723823660569002867,19214810
chunk,chunk[0]@184,184,1723823660620826162,51823295
chunk,chunk[1]@59,59,1723823660641046636,20220474
chunk,chunk[0]@185,185,1723823660653505609,12458973
chunk,chunk[1]@60,60,1723823660654218463,712854
chunk,chunk[0]@186,186,1723823660663546676,9328213
chunk,chunk[0]@187,187,1723823660669214584,5667908
chunk,chunk[1]@61,61,1723823660707984779,38770195
chunk,chunk[0]@188,188,1723823660719502390,11517611
chunk,chunk[1]@62,62,1723823660732361762,12859372
chunk,chunk[1]@63,63,1723823660773778675,41416913
chunk,chunk[0]@189,189,1723823660818838589,45059914
chunk,chunk[0]@190,190,1723823660828899612,10061023
chunk,chunk[1]@64,64,1723823660841493823,12594211
chunk,chunk[1]@65,65,1723823660852550621,11056798
chunk,chunk[1]@66,66,1723823660868308813,15758192
chunk,chunk[0]@191,191,1723823660892890711,24581898
chunk,chunk[0]@192,192,1723823660906561730,13671019
chunk,chunk[0]@193,193,1723823660920792177,14230447
chunk,chunk[1]@67,67,1723823660933164051,12371874
chunk,chunk[1]@68,68,1723823660980657589,47493538
chunk,chunk[0]@194,194,1723823661018574750,37917161
chunk,chunk[1]@69,69,1723823661041509902,22935152
chunk,chunk[0]@195,195,1723823661051931017,10421115
chunk,chunk[1]@70,70,1723823661053094923,1163906
chunk,chunk[0]@196,196,1723823661065088674,11993751
chunk,chunk[0]@197,197,1723823661069568262,4479588
chunk,chunk[0]@198,198,1723823661078130026,8561764
chunk,chunk[1]@71,71,1723823661108151351,30021325
chunk,chunk[1]@72,72,1723823661132856624,24705273
chunk,chunk[1]@73,73,1723823661180762808,47906184
chunk,chunk[0]@199,199,1723823661220011301,39248493
chunk,chunk[0]@200,200,1723823661224137175,4125874
chunk,chunk[0]@201,201,1723823661229199544,5062369
chunk,chunk[1]@74,74,1723823661240688260,11488716
chunk,chunk[0]@202,202,1723823661251669485,10981225
chunk,chunk[1]@75,75,1723823661253773421,2103936
chunk,chunk[1]@76,76,1723823661267359773,13586352
chunk,chunk[0]@203,203,1723823661278254734,10894961
chunk,chunk[1]@77,77,1723823661332532126,54277392
chunk,chunk[1]@78,78,1723823661356673294,24141168
chunk,chunk[1]@79,79,1723823661382691864,26018570
chunk,chunk[0]@204,204,1723823661419237473,36545609
chunk,chunk[0]@205,205,1723823661424200068,4962595
chunk,chunk[1]@80,80,1723823661442559714,18359646
chunk,chunk[0]@206,206,1723823661451569796,9010082
chunk,chunk[1]@81,81,1723823661454521363,2951567
chunk,chunk[1]@82,82,1723823661467221421,12700058
chunk,chunk[0]@207,207,1723823661470038920,2817499
chunk,chunk[0]@208,208,1723823661478820834,8781914
chunk,chunk[1]@83,83,1723823661488464015,9643181
chunk,chunk[1]@84,84,1723823661532912641,44448626
chunk,chunk[1]@85,85,1723823661580662657,47750016
chunk,chunk[0]@209,209,1723823661621618171,40955514
chunk,chunk[0]@210,210,1723823661624897944,3279773
chunk,chunk[0]@211,211,1723823661632873601,7975657
chunk,chunk[1]@86,86,1723823661641511373,8637772
chunk,chunk[0]@212,212,1723823661652486978,10975605
chunk,chunk[1]@87,87,1723823661653187610,700632
chunk,chunk[1]@88,88,1723823661668012260,14824650
chunk,chunk[1]@89,89,1723823661689281662,21269402
chunk,chunk[0]@213,213,1723823661719687032,30405370
chunk,chunk[1]@90,90,1723823661732183435,12496403
chunk,chunk[1]@91,91,1723823661783367804,51184369
chunk,chunk[0]@214,214,1723823661817686627,34318823
chunk,chunk[0]@215,215,1723823661823106428,5419801
chunk,chunk[1]@92,92,1723823661843484261,20377833
chunk,chunk[0]@216,216,1723823661852846520,9362259
chunk,chunk[1]@93,93,1723823661853611654,765134
chunk,chunk[1]@94,94,1723823661867746795,14135141
chunk,chunk[0]@217,217,1723823661869595592,1848797
chunk,chunk[0]@218,218,1723823661880377333,10781741
chunk,chunk[1]@95,95,1723823661888572226,8194893
chunk,chunk[1]@96,96,1723823661973895840,85323614
chunk,chunk[1]@97,97,1723823661984946425,11050585
chunk,chunk[0]@219,219,1723823662022929257,37982832
chunk,chunk[0]@220,220,1723823662023950430,1021173
chunk,chunk[1]@98,98,1723823662040796546,16846116
chunk,chunk[0]@221,221,1723823662055346769,14550223
chunk,chunk[1]@99,99,1723823662055823328,476559
chunk,chunk[1]@100,100,1723823662067686117,11862789
chunk,chunk[0]@222,222,1723823662072518949,4832832
chunk,chunk[0]@223,223,1723823662078357687,5838738
chunk,chunk[1]@101,101,1723823662096858557,18500870
chunk,chunk[1]@102,102,1723823662145028366,48169809
chunk,chunk[1]@103,103,1723823662172761312,27732946
chunk,chunk[1]@104,104,1723823662203028864,30267552
chunk,chunk[0]@224,224,1723823662217850974,14822110
chunk,chunk[0]@225,225,1723823662225344486,7493512
chunk,chunk[1]@105,105,1723823662238182892,12838406
chunk,chunk[0]@226,226,1723823662265972868,27789976
chunk,chunk[1]@106,106,1723823662278395379,12422511
chunk,chunk[2]@0,0,1723823662282138115,3742736
chunk,chunk[0]@227,227,1723823662284941251,2803136
chunk,chunk[0]@228,228,1723823662287408367,2467116
chunk,chunk[1]@107,107,1723823662298663893,11255526
chunk,chunk[1]@108,108,1723823662326511105,27847212
chunk,chunk[1]@109,109,1723823662354548207,28037102
chunk,chunk[0]@229,229,1723823662391007832,36459625
chunk,chunk[0]@230,230,1723823662419422976,28415144
chunk,chunk[1]@110,110,1723823662424716886,5293910
chunk,chunk[2]@1,1,1723823662427000505,2283619
chunk,chunk[0]@231,231,1723823662428167513,1167008
chunk,chunk[1]@111,111,1723823662434261385,6093872
chunk,chunk[0]@232,232,1723823662458728272,24466887
chunk,chunk[1]@112,112,1723823662468490896,9762624
chunk,chunk[1]@113,113,1723823662493827671,25336775
chunk,chunk[0]@233,233,1723823662502770175,8942504
chunk,chunk[1]@114,114,1723823662525404129,22633954
chunk,chunk[1]@115,115,1723823662590659095,65254966
chunk,chunk[0]@234,234,1723823662617608175,26949080
chunk,chunk[0]@235,235,1723823662620564861,2956686
chunk,chunk[1]@116,116,1723823662622815846,2250985
chunk,chunk[0]@236,236,1723823662627018253,4202407
chunk,chunk[2]@2,2,1723823662637082511,10064258
chunk,chunk[1]@117,117,1723823662641297418,4214907
chunk,chunk[0]@237,237,1723823662661588531,20291113
chunk,chunk[1]@118,118,1723823662672236815,10648284
chunk,chunk[0]@238,238,1723823662672865190,628375
chunk,chunk[1]@119,119,1723823662726144678,53279488
chunk,chunk[1]@120,120,1723823662730756677,4611999
chunk,chunk[1]@121,121,1723823662751134934,20378257
chunk,chunk[0]@239,239,1723823662818378610,67243676
chunk,chunk[1]@122,122,1723823662820954710,2576100
chunk,chunk[0]@240,240,1723823662824226239,3271529
chunk,chunk[2]@3,3,1723823662824344231,117992
chunk,chunk[0]@241,241,1723823662862311326,37967095
chunk,chunk[1]@123,123,1723823662870886696,8575370
chunk,chunk[1]@124,124,1723823662875332064,4445368
chunk,chunk[0]@242,242,1723823662899238139,23906075
chunk,chunk[0]@243,243,1723823662911195606,11957467
chunk,chunk[1]@125,125,1723823662925082250,13886644
chunk,chunk[1]@126,126,1723823662928138515,3056265
chunk,chunk[1]@127,127,1723823662992022934,63884419
chunk,chunk[0]@244,244,1723823663016612456,24589522
chunk,chunk[1]@128,128,1723823663022100511,5488055
chunk,chunk[0]@245,245,1723823663025695149,3594638
chunk,chunk[2]@4,4,1723823663027450831,1755682
chunk,chunk[0]@246,246,1723823663034616146,7165315
chunk,chunk[0]@247,247,1723823663061395160,26779014
chunk,chunk[1]@129,129,1723823663073777480,12382320
chunk,chunk[1]@130,130,1723823663084612632,10835152
chunk,chunk[1]@131,131,1723823663108799648,24187016
chunk,chunk[1]@132,132,1723823663130948362,22148714
chunk,chunk[0]@248,248,1723823663138783078,7834716
chunk,chunk[0]@249,249,1723823663183648919,44865841
chunk,chunk[1]@133,133,1723823663191472525,7823606
chunk,chunk[1]@134,134,1723823663223188402,31715877
chunk,chunk[2]@5,5,1723823663224598635,1410233
chunk,chunk[0]@250,250,1723823663263293501,38694866
chunk,chunk[0]@251,251,1723823663270476208,7182707
chunk,chunk[0]@252,252,1723823663278274259,7798051
chunk,chunk[1]@135,135,1723823663279418484,1144225
chunk,chunk[2]@6,6,1723823663279461588,43104
chunk,chunk[0]@253,253,1723823663288875843,9414255
chunk,chunk[1]@136,136,1723823663290169784,1293941
chunk,chunk[1]@137,137,1723823663326921721,36751937
chunk,chunk[1]@138,138,1723823663330567634,3645913
chunk,chunk[1]@139,139,1723823663381494427,50926793
chunk,chunk[0]@254,254,1723823663425992810,44498383
chunk,chunk[2]@7,7,1723823663427199027,1206217
chunk,chunk[2]@8,8,1723823663428155591,956564
chunk,chunk[1]@140,140,1723823663434222291,6066700
chunk,chunk[0]@255,255,1723823663456896636,22674345
chunk,chunk[0]@256,256,1723823663463180552,6283916
chunk,chunk[1]@141,141,1723823663471389748,8209196
chunk,chunk[0]@257,257,1723823663475496645,4106897
chunk,chunk[1]@142,142,1723823663476156374,659729
chunk,chunk[1]@143,143,1723823663484435469,8279095
chunk,chunk[1]@144,144,1723823663488981004,4545535
chunk,chunk[0]@258,258,1723823663499088466,10107462
chunk,chunk[1]@145,145,1723823663623567782,124479316
chunk,chunk[2]@9,9,1723823663627142678,3574896
chunk,chunk[0]@259,259,1723823663627195737,53059
chunk,chunk[2]@10,10,1723823663633096088,5900351
chunk,chunk[1]@146,146,1723823663637713402,4617314
chunk,chunk[0]@260,260,1723823663658897310,21183908
chunk,chunk[0]@261,261,1723823663662688428,3791118
chunk,chunk[1]@147,147,1723823663674096215,11407787
chunk,chunk[0]@262,262,1723823663674754086,657871
chunk,chunk[1]@148,148,1723823663679539869,4785783
chunk,chunk[1]@149,149,1723823663689423409,9883540
chunk,chunk[0]@263,263,1723823663701005578,11582169
chunk,chunk[1]@150,150,1723823663724361837,23356259
chunk,chunk[0]@264,264,1723823663785773447,61411610
chunk,chunk[1]@151,151,1723823663792641271,6867824
chunk,chunk[0]@265,265,1723823663817889218,25247947
chunk,chunk[1]@152,152,1723823663822490591,4601373
chunk,chunk[2]@11,11,1723823663830994958,8504367
chunk,chunk[2]@12,12,1723823663831879025,884067
chunk,chunk[0]@266,266,1723823663863858259,31979234
chunk,chunk[1]@153,153,1723823663872431142,8572883
chunk,chunk[0]@267,267,1723823663873648685,1217543
chunk,chunk[1]@154,154,1723823663873839806,191121
chunk,chunk[1]@155,155,1723823663891410957,17571151
chunk,chunk[0]@268,268,1723823663897980354,6569397
chunk,chunk[1]@156,156,1723823663925435894,27455540
chunk,chunk[1]@157,157,1723823663990734618,65298724
chunk,chunk[0]@269,269,1723823664017006790,26272172
chunk,chunk[1]@158,158,1723823664021603582,4596792
chunk,chunk[2]@13,13,1723823664034013642,12410060
chunk,chunk[2]@14,14,1723823664037339325,3325683
chunk,chunk[0]@270,270,1723823664037667184,327859
chunk,chunk[0]@271,271,1723823664058450672,20783488
chunk,chunk[0]@272,272,1723823664064564715,6114043
chunk,chunk[0]@273,273,1723823664066870575,2305860
chunk,chunk[1]@159,159,1723823664074514101,7643526
chunk,chunk[1]@160,160,1723823664076485722,1971621
chunk,chunk[1]@161,161,1723823664095338566,18852844
chunk,chunk[1]@162,162,1723823664126037599,30699033
chunk,chunk[1]@163,163,1723823664191753376,65715777
chunk,chunk[1]@164,164,1723823664222332714,30579338
chunk,chunk[0]@274,274,1723823664223769699,1436985
chunk,chunk[2]@15,15,1723823664229600120,5830421
chunk,chunk[2]@16,16,1723823664231894071,2293951
chunk,chunk[0]@275,275,1723823664257400649,25506578
chunk,chunk[0]@276,276,1723823664264011709,6611060
chunk,chunk[1]@165,165,1723823664269471055,5459346
chunk,chunk[0]@277,277,1723823664269547176,76121
chunk,chunk[1]@166,166,1723823664280516521,10969345
chunk,chunk[0]@278,278,1723823664289328631,8812110
chunk,chunk[1]@167,167,1723823664300313997,10985366
chunk,chunk[2]@17,17,1723823664312217935,11903938
chunk,chunk[1]@168,168,1723823664357254082,45036147
chunk,chunk[1]@169,169,1723823664401463386,44209304
chunk,chunk[2]@18,18,1723823664409300008,7836622
chunk,chunk[1]@170,170,1723823664433352842,24052834
chunk,chunk[2]@19,19,1723823664434505545,1152703
chunk,chunk[0]@279,279,1723823664438682920,4177375
chunk,chunk[0]@280,280,1723823664463935577,25252657
chunk,chunk[1]@171,171,1723823664464975501,1039924
chunk,chunk[1]@172,172,1723823664471254854,6279353
chunk,chunk[0]@281,281,1723823664472375785,1120931
chunk,chunk[0]@282,282,1723823664476129111,3753326
chunk,chunk[2]@20,20,1723823664483122479,6993368
chunk,chunk[0]@283,283,1723823664486204401,3081922
chunk,chunk[1]@173,173,1723823664490131301,3926900
chunk,chunk[1]@174,174,1723823664554664024,64532723
chunk,chunk[1]@175,175,1723823664568296420,13632396
chunk,chunk[1]@176,176,1723823664599330612,31034192
chunk,chunk[0]@284,284,1723823664599712996,382384
chunk,chunk[2]@21,21,1723823664609040233,9327237
chunk,chunk[2]@22,22,1723823664637078384,28038151
chunk,chunk[2]@23,23,1723823664641007451,3929067
chunk,chunk[0]@285,285,1723823664661962077,20954626
chunk,chunk[1]@177,177,1723823664666157619,4195542
chunk,chunk[0]@286,286,1723823664673665390,7507771
chunk,chunk[0]@287,287,1723823664677396640,3731250
chunk,chunk[0]@288,288,1723823664677460351,63711
chunk,chunk[1]@178,178,1723823664714008119,36547768
chunk,chunk[1]@179,179,1723823664725809380,11801261
chunk,chunk[1]@180,180,1723823664754405513,28596133
chunk,chunk[1]@181,181,1723823664760934860,6529347
chunk,chunk[0]@289,289,1723823664795350465,34415605
chunk,chunk[2]@24,24,1723823664807723338,12372873
chunk,chunk[0]@290,290,1723823664827343867,19620529
chunk,chunk[1]@182,182,1723823664830533220,3189353
chunk,chunk[2]@25,25,1723823664837928219,7394999
chunk,chunk[1]@183,183,1723823664841734450,3806231
chunk,chunk[1]@184,184,1723823664866237447,24502997
chunk,chunk[0]@291,291,1723823664868272003,2034556
chunk,chunk[0]@292,292,1723823664876198124,7926121
chunk,chunk[2]@26,26,1723823664876575844,377720
chunk,chunk[1]@185,185,1723823664882611216,6035372
chunk,chunk[0]@293,293,1723823664951009372,68398156
chunk,chunk[1]@186,186,1723823664961222940,10213568
chunk,chunk[1]@187,187,1723823665001301284,40078344
chunk,chunk[1]@188,188,1723823665027342965,26041681
chunk,chunk[0]@294,294,1723823665029062239,1719274
chunk,chunk[2]@27,27,1723823665036513178,7450939
chunk,chunk[0]@295,295,1723823665042065328,5552150
chunk,chunk[1]@189,189,1723823665050906672,8841344
chunk,chunk[2]@28,28,1723823665053471089,2564417
chunk,chunk[0]@296,296,1723823665063128736,9657647
chunk,chunk[1]@190,190,1723823665068987643,5858907
chunk,chunk[0]@297,297,1723823665070418805,1431162
chunk,chunk[2]@29,29,1723823665071707231,1288426
